ct,frequency,band,bandwidth,cell_id,rsrp,rssi,rsrq,bler,tx_power,plmn,tac,drx,emm_state,rrc_state,net_op_mode,emm_cause,esm_cause,time_boot_ms,lat,lon,alt,relative_alt
20220901T092100,2600,5,10,247(0xf7),-98,66,-8,0,11,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1842309,379869602,1287493888,11790,6095
20220901T092103,2600,5,10,247(0xf7),-98,66,-8,0,9,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1845972,379869600,1287493891,10530,4839
20220901T092105,2600,5,10,247(0xf7),-98,66,-8,0,20,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1847969,379869601,1287493889,9840,4145
20220901T092107,2600,5,10,247(0xf7),-98,66,-8,0,15,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1849967,379869602,1287493889,9140,3447
20220901T092109,2600,5,10,247(0xf7),-98,72,-8,0,23,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1851967,379869600,1287493893,8440,2740
20220901T092111,2600,5,10,247(0xf7),-98,72,-8,0,22,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1853297,379869601,1287493890,7940,2248
20220901T092113,2600,5,10,247(0xf7),-98,72,-8,0,17,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1855297,379869601,1287493886,7260,1562
20220901T092115,2600,5,10,247(0xf7),-98,72,-8,0,23,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1857294,379869598,1287493893,6590,897
20220901T092117,2600,5,10,247(0xf7),-98,72,-8,0,23,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1859292,379869600,1287493888,5890,199
20220901T092120,2600,5,10,247(0xf7),-98,72,-8,0,22,450f06,18640,65535,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1862289,379869603,1287493882,5290,-402
20220901T092122,2600,5,10,138(0x8a),-98,72,-8,0,23,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1864287,379869601,1287493882,5170,-524
20220901T092124,2600,5,10,138(0x8a),-108,72,-14,0,23,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1866284,379869601,1287493884,5190,-506
20220901T092126,2600,5,10,138(0x8a),-108,79,-14,0,13,450f06,18640,1280,REGISTERED,CONNECTED,CS_PS_MODE1,0,0,1868282,379869603,1287493890,5170,-528
