ct,frequency,band,bandwidth,cell_id,rsrp,rssi,rsrq,bler,tx_power,plmn,tac,drx,emm_state,rrc_state,net_op_mode,emm_cause,esm_cause,time_boot_ms,lat,lon,alt,relative_alt,telecom
20220831T071225,2600,5,10,149(0x95),-74,51,-11,0,4,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1572099,377452536,1273505391,258670,-1144,LGU
20220831T071227,2600,5,10,149(0x95),-74,51,-11,0,1,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1574099,377452534,1273505391,258670,-1146,LGU
20220831T071229,2600,5,10,149(0x95),-74,51,-11,0,-6,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1576096,377452530,1273505393,258620,-1190,LGU
20220831T071231,2600,5,10,149(0x95),-74,51,-11,0,2,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1578094,377452525,1273505393,258600,-1216,LGU
20220831T071234,2600,5,10,149(0x95),-74,51,-11,0,4,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1581757,377452517,1273505393,258600,-1218,LGU
20220831T071236,2600,5,10,149(0x95),-74,51,-11,0,-2,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1583754,377452511,1273505391,258630,-1180,LGU
20220831T071238,2600,5,10,149(0x95),-74,51,-11,0,6,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1585754,377452505,1273505388,258660,-1159,LGU
20220831T071240,2600,5,10,149(0x95),-74,51,-11,0,-9,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1587751,377452499,1273505383,258650,-1169,LGU
20220831T071242,2600,5,10,149(0x95),-74,51,-11,0,9,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1589749,377452491,1273505375,258640,-1174,LGU
20220831T071244,2600,5,10,149(0x95),-74,51,-11,0,0,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1591746,377452484,1273505367,258630,-1188,LGU
20220831T071246,2600,5,10,149(0x95),-74,51,-11,0,-1,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1593744,377452479,1273505361,258640,-1170,LGU
20220831T071249,2600,5,10,149(0x95),-74,51,-11,0,3,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1596076,377452471,1273505349,258630,-1189,LGU
20220831T071251,2600,5,10,149(0x95),-74,51,-11,0,2,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1598074,377452465,1273505343,258630,-1187,LGU
20220831T071253,2600,5,10,149(0x95),-74,51,-11,0,0,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1600072,377452462,1273505336,258620,-1195,LGU
20220831T071255,2600,5,10,149(0x95),-74,51,-11,0,-6,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1602069,377452463,1273505329,258580,-1230,LGU
20220831T071257,2600,5,10,149(0x95),-74,51,-11,0,3,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1604069,377452465,1273505324,258590,-1223,LGU
20220831T071259,2600,5,10,149(0x95),-74,51,-11,0,3,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1606066,377452470,1273505321,258600,-1213,LGU
20220831T071301,2600,5,10,149(0x95),-74,51,-11,0,2,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1608064,377452476,1273505317,258590,-1224,LGU
20220831T071303,2600,5,10,149(0x95),-74,51,-11,0,1,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1610061,377452484,1273505315,258620,-1196,LGU
20220831T071306,2600,5,10,149(0x95),-74,51,-11,0,7,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1613059,377452499,1273505317,258660,-1159,LGU
20220831T071308,2600,5,10,149(0x95),-74,51,-11,0,1,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1615056,377452507,1273505320,258640,-1172,LGU
20220831T071310,2600,5,10,149(0x95),-74,51,-11,0,6,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1617054,377452512,1273505320,258600,-1210,LGU
20220831T071312,2600,5,10,149(0x95),-74,51,-11,0,2,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1619054,377452516,1273505319,258560,-1256,LGU
20220831T071314,2600,5,10,149(0x95),-74,51,-11,0,5,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1621051,377452518,1273505320,258550,-1264,LGU
20220831T071316,2600,5,10,149(0x95),-74,51,-11,0,2,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1623049,377452519,1273505322,258570,-1241,LGU
20220831T071318,2600,5,10,149(0x95),-74,51,-11,0,8,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1625046,377452521,1273505322,258590,-1227,LGU
20220831T071320,2600,5,10,149(0x95),-74,51,-11,0,3,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1627044,377452520,1273505323,258630,-1188,LGU
20220831T071323,2600,5,10,149(0x95),-74,51,-11,0,7,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1630374,377452516,1273505325,258630,-1183,LGU
20220831T071325,2600,5,10,149(0x95),-74,51,-11,0,1,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1632041,377452513,1273505327,258640,-1170,LGU
20220831T071327,2600,5,10,149(0x95),-74,51,-11,0,2,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1634038,377452507,1273505329,258650,-1161,LGU
20220831T071329,2600,5,10,149(0x95),-74,51,-11,0,6,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1636036,377452502,1273505331,258680,-1138,LGU
20220831T071331,2600,5,10,149(0x95),-74,51,-11,0,3,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1638034,377452495,1273505331,258680,-1135,LGU
20220831T071333,2600,5,10,149(0x95),-74,51,-11,0,3,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1640032,377452489,1273505333,258640,-1172,LGU
20220831T071335,2600,5,10,149(0x95),-74,51,-11,0,-17,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1642032,377452485,1273505332,258600,-1217,LGU
20220831T071338,2600,5,10,149(0x95),-74,51,-11,0,-4,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1645026,377452485,1273505335,258620,-1199,LGU
20220831T071340,2600,5,10,149(0x95),-74,51,-11,0,-15,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1647024,377452490,1273505336,258630,-1183,LGU
20220831T071342,2600,5,10,149(0x95),-74,51,-11,0,-12,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1649022,377452495,1273505339,258610,-1202,LGU
20220831T071344,2600,5,10,149(0x95),-74,51,-11,0,-9,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1651022,377452498,1273505342,258620,-1191,LGU
20220831T071346,2600,5,10,149(0x95),-74,51,-11,0,9,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1653019,377452501,1273505344,258600,-1214,LGU
20220831T071348,2600,5,10,149(0x95),-74,51,-11,0,4,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1655017,377452503,1273505344,258550,-1266,LGU
20220831T071350,2600,5,10,149(0x95),-74,51,-11,0,0,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1657014,377452505,1273505344,258530,-1287,LGU
20220831T071353,2600,5,10,149(0x95),-74,51,-11,0,-5,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1660346,377452508,1273505341,258510,-1305,LGU
20220831T071355,2600,5,10,149(0x95),-74,51,-11,0,6,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1662344,377452508,1273505338,258500,-1317,LGU
20220831T071357,2600,5,10,149(0x95),-74,45,-11,0,8,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1664341,377452508,1273505331,258480,-1330,LGU
20220831T071359,2600,5,10,149(0x95),-74,45,-11,0,5,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1666338,377452507,1273505324,258450,-1361,LGU
20220831T071401,2600,5,10,149(0x95),-74,45,-11,0,9,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1668336,377452505,1273505319,258480,-1337,LGU
20220831T071403,2600,5,10,149(0x95),-74,51,-11,0,4,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1670334,377452503,1273505312,258500,-1310,LGU
20220831T071405,2600,5,10,149(0x95),-74,51,-11,0,5,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1672334,377452503,1273505303,258490,-1324,LGU
20220831T071407,2600,5,10,149(0x95),-74,51,-11,0,0,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1674331,377452503,1273505297,258490,-1327,LGU
20220831T071410,2600,5,10,149(0x95),-74,51,-11,0,2,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1676994,377452505,1273505286,258450,-1363,LGU
20220831T071412,2600,5,10,149(0x95),-74,45,-11,0,8,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1678994,377452505,1273505278,258450,-1364,LGU
20220831T071414,2600,5,10,149(0x95),-74,45,-11,0,-13,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1680991,377452505,1273505275,258470,-1348,LGU
20220831T071416,2600,5,10,149(0x95),-74,45,-11,0,0,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1682989,377452505,1273505274,258480,-1339,LGU
20220831T071418,2600,5,10,149(0x95),-74,45,-11,0,2,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1684986,377452503,1273505274,258490,-1323,LGU
20220831T071420,2600,5,10,149(0x95),-74,45,-11,0,-4,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1686984,377452505,1273505275,258490,-1327,LGU
20220831T071422,2600,5,10,149(0x95),-74,45,-11,0,4,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1688984,377452504,1273505279,258490,-1329,LGU
20220831T071424,2600,5,10,149(0x95),-74,45,-11,0,-13,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1690981,377452502,1273505283,258500,-1318,LGU
20220831T071427,2600,5,10,149(0x95),-74,45,-11,0,3,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1694643,377452499,1273505291,258540,-1270,LGU
20220831T071429,2600,5,10,149(0x95),-74,45,-11,0,3,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1696641,377452497,1273505295,258530,-1286,LGU
20220831T071431,2600,5,10,149(0x95),-74,45,-11,0,0,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1698639,377452497,1273505297,258500,-1311,LGU
20220831T071433,2600,5,10,149(0x95),-74,51,-11,0,-4,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1700639,377452498,1273505297,258530,-1284,LGU
20220831T071435,2600,5,10,149(0x95),-74,51,-11,0,9,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1702636,377452503,1273505300,258540,-1272,LGU
20220831T071437,2600,5,10,149(0x95),-74,51,-11,0,0,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1704634,377452511,1273505301,258560,-1257,LGU
20220831T071439,2600,5,10,149(0x95),-74,51,-11,0,0,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1706631,377452518,1273505304,258570,-1245,LGU
20220831T071442,2600,5,10,149(0x95),-74,51,-11,0,7,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1708964,377452525,1273505307,258570,-1240,LGU
20220831T071444,2600,5,10,149(0x95),-74,51,-11,0,6,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1710961,377452529,1273505310,258550,-1262,LGU
20220831T071446,2600,5,10,149(0x95),-74,51,-11,0,-1,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1712959,377452535,1273505313,258510,-1309,LGU
20220831T071448,2600,5,10,149(0x95),-74,51,-11,0,6,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1714956,377452542,1273505314,258530,-1288,LGU
20220831T071450,2600,5,10,149(0x95),-74,51,-11,0,-1,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1716954,377452549,1273505316,258530,-1286,LGU
20220831T071452,2600,5,10,149(0x95),-74,51,-11,0,1,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1718954,377452556,1273505316,258520,-1298,LGU
20220831T071454,2600,5,10,149(0x95),-74,51,-11,0,-4,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1720951,377452561,1273505316,258540,-1277,LGU
20220831T071456,2600,5,10,149(0x95),-74,51,-11,0,-14,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1722949,377452563,1273505320,258530,-1281,LGU
20220831T071459,2600,5,10,149(0x95),-74,51,-11,0,0,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1726611,377452565,1273505319,258490,-1325,LGU
20220831T071501,2600,5,10,149(0x95),-74,51,-11,0,0,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1727944,377452566,1273505320,258490,-1329,LGU
20220831T071503,2600,5,10,149(0x95),-74,51,-11,0,0,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1730609,377452566,1273505320,258530,-1285,LGU
20220831T071505,2600,5,10,149(0x95),-74,51,-11,0,2,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1732606,377452566,1273505320,258540,-1277,LGU
20220831T071507,2600,5,10,149(0x95),-74,51,-11,0,0,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1734604,377452565,1273505320,258550,-1263,LGU
20220831T071509,2600,5,10,149(0x95),-74,51,-11,0,5,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1736601,377452560,1273505320,258560,-1259,LGU
20220831T071511,2600,5,10,149(0x95),-74,51,-11,0,6,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1737934,377452559,1273505319,258550,-1261,LGU
20220831T071514,2600,5,10,149(0x95),-74,51,-11,0,1,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1740931,377452558,1273505320,258540,-1271,LGU
20220831T071516,2600,5,10,149(0x95),-74,51,-11,0,6,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1742929,377452556,1273505323,258570,-1243,LGU
20220831T071518,2600,5,10,149(0x95),-74,51,-11,0,10,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1744926,377452555,1273505325,258630,-1182,LGU
20220831T071520,2600,5,10,149(0x95),-74,51,-11,0,-2,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1746924,377452554,1273505324,258600,-1216,LGU
20220831T071522,2600,5,10,149(0x95),-74,51,-6,0,8,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1748924,377452554,1273505323,258550,-1264,LGU
20220831T071524,2600,5,10,149(0x95),-74,51,-6,0,5,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1750921,377452554,1273505320,258540,-1277,LGU
20220831T071526,2600,5,10,149(0x95),-74,51,-6,0,0,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1752919,377452560,1273505317,258540,-1278,LGU
20220831T071528,2600,5,10,149(0x95),-74,51,-6,0,0,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1754917,377452571,1273505312,258570,-1249,LGU
20220831T071531,2600,5,10,149(0x95),-74,51,-6,0,9,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1757914,377452583,1273505296,258550,-1266,LGU
20220831T071533,2600,5,10,149(0x95),-74,51,-6,0,9,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1759911,377452590,1273505287,258510,-1306,LGU
20220831T071535,2600,5,10,149(0x95),-74,51,-6,0,9,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1761909,377452595,1273505276,258470,-1349,LGU
20220831T071537,2600,5,10,149(0x95),-74,51,-6,0,-6,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1763909,377452600,1273505265,258460,-1350,LGU
20220831T071539,2600,5,10,149(0x95),-74,51,-6,0,5,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1765906,377452604,1273505256,258470,-1345,LGU
20220831T071541,2600,5,10,149(0x95),-74,51,-6,0,5,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1767904,377452607,1273505249,258460,-1352,LGU
20220831T071543,2600,5,10,149(0x95),-74,51,-6,0,16,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1769901,377452608,1273505249,258480,-1334,LGU
20220831T071546,2600,5,10,149(0x95),-74,51,-6,0,4,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1772899,377452608,1273505248,258510,-1304,LGU
20220831T071548,2600,5,10,149(0x95),-74,51,-6,0,8,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1774896,377452607,1273505253,258500,-1311,LGU
20220831T071550,2600,5,10,149(0x95),-74,51,-6,0,7,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1776896,377452607,1273505259,258510,-1304,LGU
20220831T071552,2600,5,10,149(0x95),-74,51,-6,0,2,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1778894,377452604,1273505264,258500,-1313,LGU
20220831T071554,2600,5,10,149(0x95),-74,51,-6,0,17,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1780894,377452604,1273505273,258500,-1317,LGU
20220831T071556,2600,5,10,149(0x95),-74,51,-6,0,4,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1783221,377452602,1273505287,258520,-1296,LGU
20220831T071558,2600,5,10,149(0x95),-74,51,-12,0,6,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1785219,377452595,1273505297,258520,-1298,LGU
20220831T071600,2600,5,10,149(0x95),-74,51,-6,0,0,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1787217,377452588,1273505307,258550,-1261,LGU
20220831T071603,2600,5,10,149(0x95),-74,51,-6,0,11,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1790214,377452581,1273505319,258530,-1285,LGU
20220831T071605,2600,5,10,149(0x95),-74,51,-6,0,1,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1792214,377452574,1273505326,258560,-1257,LGU
20220831T071607,2600,5,10,149(0x95),-74,51,-6,0,0,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1794211,377452569,1273505334,258580,-1239,LGU
20220831T071609,2600,5,10,149(0x95),-74,51,-6,0,10,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1796209,377452564,1273505340,258600,-1212,LGU
20220831T071611,2600,5,10,149(0x95),-74,51,-6,0,8,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1798206,377452560,1273505348,258580,-1232,LGU
20220831T071613,2600,5,10,149(0x95),-74,51,-6,0,0,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1800204,377452552,1273505355,258580,-1231,LGU
20220831T071615,2600,5,10,149(0x95),-74,51,-6,0,11,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1802204,377452547,1273505364,258580,-1234,LGU
20220831T071617,2600,5,10,149(0x95),-74,51,-6,0,7,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1804201,377452543,1273505372,258610,-1201,LGU
20220831T071620,2600,5,10,149(0x95),-74,51,-6,0,-6,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1807199,377452537,1273505381,258580,-1230,LGU
20220831T071622,2600,5,10,149(0x95),-74,51,-6,0,9,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1809197,377452536,1273505385,258580,-1238,LGU
20220831T071624,2600,5,10,149(0x95),-74,51,-6,0,-14,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1811526,377452537,1273505390,258580,-1239,LGU
20220831T071626,2600,5,10,149(0x95),-74,45,-6,0,-13,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1813524,377452538,1273505394,258590,-1227,LGU
20220831T071628,2600,5,10,149(0x95),-74,45,-6,0,0,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1815524,377452539,1273505397,258610,-1209,LGU
20220831T071630,2600,5,10,149(0x95),-74,45,-12,0,5,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1817521,377452539,1273505397,258590,-1225,LGU
20220831T071632,2600,5,10,149(0x95),-74,45,-12,0,9,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1819519,377452538,1273505397,258550,-1264,LGU
20220831T071635,2600,5,10,149(0x95),-74,45,-12,0,3,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1821891,377452537,1273505393,258560,-1259,LGU
20220831T071637,2600,5,10,149(0x95),-74,45,-12,0,8,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1824369,377452536,1273505387,258580,-1238,LGU
20220831T071641,2600,5,10,149(0x95),-74,45,-12,0,0,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1828364,377452533,1273505380,258610,-1203,LGU
20220831T071645,2600,5,10,149(0x95),-74,45,-12,0,7,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1832361,377452532,1273505369,258610,-1207,LGU
20220831T071649,2600,5,10,149(0x95),-74,45,-7,0,-1,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1836356,377452531,1273505361,258560,-1253,LGU
20220831T071652,2600,5,10,149(0x95),-74,52,-7,0,-2,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1839021,377452531,1273505357,258470,-1340,LGU
20220831T071654,2600,5,10,149(0x95),-74,52,-7,0,-11,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1841351,377452532,1273505357,258480,-1336,LGU
20220831T071656,2600,5,10,149(0x95),-74,52,-7,0,-10,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1843684,377452536,1273505358,258460,-1359,LGU
20220831T071658,2600,5,10,149(0x95),-74,46,-7,0,3,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1845681,377452538,1273505362,258450,-1362,LGU
20220831T071700,2600,5,10,149(0x95),-74,46,-7,0,12,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1847681,377452538,1273505365,258440,-1379,LGU
20220831T071702,2600,5,10,149(0x95),-74,46,-12,0,0,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1849676,377452539,1273505368,258460,-1355,LGU
20220831T071704,2600,5,10,149(0x95),-74,46,-12,0,9,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1851674,377452541,1273505369,258460,-1351,LGU
20220831T071707,2600,5,10,149(0x95),-74,46,-12,0,4,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1854006,377452541,1273505370,258430,-1385,LGU
20220831T071709,2600,5,10,149(0x95),-74,46,-12,0,12,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1856004,377452541,1273505373,258470,-1341,LGU
20220831T071711,2600,5,10,149(0x95),-74,46,-12,0,1,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1858001,377452538,1273505372,258480,-1330,LGU
20220831T071713,2600,5,10,149(0x95),-74,46,-12,0,-1,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1859999,377452536,1273505372,258500,-1316,LGU
20220831T071715,2600,5,10,149(0x95),-74,46,-7,0,8,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1861999,377452535,1273505370,258500,-1311,LGU
20220831T071717,2600,5,10,149(0x95),-74,46,-7,0,0,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1863996,377452533,1273505364,258470,258475,LGU
20220831T071719,2600,5,10,149(0x95),-74,46,-7,0,10,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1865994,377452529,1273505359,258470,258473,LGU
20220831T071721,2600,5,10,149(0x95),-74,46,-7,0,3,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1867991,377452526,1273505356,258470,258476,LGU
20220831T071724,2600,5,10,149(0x95),-74,46,-7,0,5,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1871654,377452515,1273505344,258410,258412,LGU
20220831T071726,2600,5,10,149(0x95),-74,46,-7,0,-4,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1873654,377452514,1273505340,258400,258401,LGU
20220831T071728,2600,5,10,149(0x95),-74,46,-7,0,12,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1875651,377452509,1273505334,258370,258374,LGU
20220831T071730,2600,5,10,149(0x95),-74,52,-7,0,0,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1877649,377452506,1273505331,258370,258378,LGU
20220831T071732,2600,5,10,149(0x95),-74,52,-7,0,10,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1879646,377452504,1273505330,258400,258409,LGU
20220831T071734,2600,5,10,149(0x95),-74,46,-7,0,13,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1881644,377452501,1273505330,258400,258404,LGU
20220831T071736,2600,5,10,149(0x95),-74,46,-7,0,-5,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1883644,377452499,1273505329,258420,258421,LGU
20220831T071738,2600,5,10,149(0x95),-74,46,-7,0,8,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1885641,377452498,1273505325,258440,258445,LGU
20220831T071741,2600,5,10,149(0x95),-74,46,-7,0,8,450f06,24741,1280,REGISTERED,CONNECTED,CS_PS_MODE1,18,0,1887972,377452500,1273505324,258480,258485,LGU
